articleId,arg1,arg2,sentence1,label
11716850,T36,T43,"Binding experiments on mitiglinide, @@ nateglinide @@, and repaglinide to SUR1 expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to $$ SUR1 $$ (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T37,T69,"Binding experiments on mitiglinide, nateglinide, and @@ repaglinide @@ to $$ SUR1 $$ expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to SUR1 (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T37,T43,"Binding experiments on mitiglinide, nateglinide, and @@ repaglinide @@ to SUR1 expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to $$ SUR1 $$ (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T2,T69,"Binding experiments on mitiglinide, nateglinide, and repaglinide to $$ SUR1 $$ expressed in COS-1 cells revealed that they inhibit the binding of @@ [3H]glibenclamide @@ to SUR1 (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T2,T43,"Binding experiments on mitiglinide, nateglinide, and repaglinide to SUR1 expressed in COS-1 cells revealed that they inhibit the binding of @@ [3H]glibenclamide @@ to $$ SUR1 $$ (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T4,T69,"Binding experiments on mitiglinide, nateglinide, and repaglinide to $$ SUR1 $$ expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to SUR1 (IC50 values: @@ mitiglinide @@, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T4,T43,"Binding experiments on mitiglinide, nateglinide, and repaglinide to SUR1 expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to $$ SUR1 $$ (IC50 values: @@ mitiglinide @@, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T5,T69,"Binding experiments on mitiglinide, nateglinide, and repaglinide to $$ SUR1 $$ expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to SUR1 (IC50 values: mitiglinide, 280 nM; @@ nateglinide @@, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T5,T43,"Binding experiments on mitiglinide, nateglinide, and repaglinide to SUR1 expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to $$ SUR1 $$ (IC50 values: mitiglinide, 280 nM; @@ nateglinide @@, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T6,T69,"Binding experiments on mitiglinide, nateglinide, and repaglinide to $$ SUR1 $$ expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to SUR1 (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; @@ repaglinide @@, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T6,T43,"Binding experiments on mitiglinide, nateglinide, and repaglinide to SUR1 expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to $$ SUR1 $$ (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; @@ repaglinide @@, 1.6 microM), suggesting that they all share a glibenclamide binding site.",0
11716850,T7,T69,"Binding experiments on mitiglinide, nateglinide, and repaglinide to $$ SUR1 $$ expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to SUR1 (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a @@ glibenclamide @@ binding site.",0
11716850,T7,T43,"Binding experiments on mitiglinide, nateglinide, and repaglinide to SUR1 expressed in COS-1 cells revealed that they inhibit the binding of [3H]glibenclamide to $$ SUR1 $$ (IC50 values: mitiglinide, 280 nM; nateglinide, 8 microM; repaglinide, 1.6 microM), suggesting that they all share a @@ glibenclamide @@ binding site.",0
11716850,T10,T44,"The $$ insulin $$ responses to @@ glucose @@, mitiglinide, tolbutamide, and glibenclamide in MIN6 cells after chronic mitiglinide, nateglinide, or repaglinide treatment were comparable to those after chronic tolbutamide and glibenclamide treatment.",0
11716850,T11,T44,"The $$ insulin $$ responses to glucose, @@ mitiglinide @@, tolbutamide, and glibenclamide in MIN6 cells after chronic mitiglinide, nateglinide, or repaglinide treatment were comparable to those after chronic tolbutamide and glibenclamide treatment.",0
11716850,T13,T44,"The $$ insulin $$ responses to glucose, mitiglinide, @@ tolbutamide @@, and glibenclamide in MIN6 cells after chronic mitiglinide, nateglinide, or repaglinide treatment were comparable to those after chronic tolbutamide and glibenclamide treatment.",0
11716850,T14,T44,"The $$ insulin $$ responses to glucose, mitiglinide, tolbutamide, and @@ glibenclamide @@ in MIN6 cells after chronic mitiglinide, nateglinide, or repaglinide treatment were comparable to those after chronic tolbutamide and glibenclamide treatment.",0
11716850,T16,T44,"The $$ insulin $$ responses to glucose, mitiglinide, tolbutamide, and glibenclamide in MIN6 cells after chronic @@ mitiglinide @@, nateglinide, or repaglinide treatment were comparable to those after chronic tolbutamide and glibenclamide treatment.",0
11716850,T17,T44,"The $$ insulin $$ responses to glucose, mitiglinide, tolbutamide, and glibenclamide in MIN6 cells after chronic mitiglinide, @@ nateglinide @@, or repaglinide treatment were comparable to those after chronic tolbutamide and glibenclamide treatment.",0
11716850,T18,T44,"The $$ insulin $$ responses to glucose, mitiglinide, tolbutamide, and glibenclamide in MIN6 cells after chronic mitiglinide, nateglinide, or @@ repaglinide @@ treatment were comparable to those after chronic tolbutamide and glibenclamide treatment.",0
11716850,T19,T44,"The $$ insulin $$ responses to glucose, mitiglinide, tolbutamide, and glibenclamide in MIN6 cells after chronic mitiglinide, nateglinide, or repaglinide treatment were comparable to those after chronic @@ tolbutamide @@ and glibenclamide treatment.",0
11716850,T20,T44,"The $$ insulin $$ responses to glucose, mitiglinide, tolbutamide, and glibenclamide in MIN6 cells after chronic mitiglinide, nateglinide, or repaglinide treatment were comparable to those after chronic tolbutamide and @@ glibenclamide @@ treatment.",0
11716850,T21,T45,"These results indicate that, similar to the @@ sulfonylureas @@, mitiglinide is highly specific to the $$ Kir6.2 $$/SUR1 complex, i.e., the pancreatic beta-cell K(ATP) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T21,T46,"These results indicate that, similar to the @@ sulfonylureas @@, mitiglinide is highly specific to the Kir6.2/$$ SUR1 $$ complex, i.e., the pancreatic beta-cell K(ATP) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T21,T47,"These results indicate that, similar to the @@ sulfonylureas @@, mitiglinide is highly specific to the Kir6.2/SUR1 complex, i.e., the pancreatic beta-cell $$ K(ATP) channel $$, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T22,T45,"These results indicate that, similar to the sulfonylureas, @@ mitiglinide @@ is highly specific to the $$ Kir6.2 $$/SUR1 complex, i.e., the pancreatic beta-cell K(ATP) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T22,T46,"These results indicate that, similar to the sulfonylureas, @@ mitiglinide @@ is highly specific to the Kir6.2/$$ SUR1 $$ complex, i.e., the pancreatic beta-cell K(ATP) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T22,T47,"These results indicate that, similar to the sulfonylureas, @@ mitiglinide @@ is highly specific to the Kir6.2/SUR1 complex, i.e., the pancreatic beta-cell $$ K(ATP) channel $$, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T23,T45,"These results indicate that, similar to the sulfonylureas, mitiglinide is highly specific to the $$ Kir6.2 $$/SUR1 complex, i.e., the pancreatic beta-cell @@ K @@(ATP) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T23,T46,"These results indicate that, similar to the sulfonylureas, mitiglinide is highly specific to the Kir6.2/$$ SUR1 $$ complex, i.e., the pancreatic beta-cell @@ K @@(ATP) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T24,T45,"These results indicate that, similar to the sulfonylureas, mitiglinide is highly specific to the $$ Kir6.2 $$/SUR1 complex, i.e., the pancreatic beta-cell K(@@ ATP @@) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T24,T46,"These results indicate that, similar to the sulfonylureas, mitiglinide is highly specific to the Kir6.2/$$ SUR1 $$ complex, i.e., the pancreatic beta-cell K(@@ ATP @@) channel, and suggest that mitiglinide may be a clinically useful anti-diabetic drug.",0
11716850,T25,T45,"These results indicate that, similar to the sulfonylureas, mitiglinide is highly specific to the $$ Kir6.2 $$/SUR1 complex, i.e., the pancreatic beta-cell K(ATP) channel, and suggest that @@ mitiglinide @@ may be a clinically useful anti-diabetic drug.",0
11716850,T25,T46,"These results indicate that, similar to the sulfonylureas, mitiglinide is highly specific to the Kir6.2/$$ SUR1 $$ complex, i.e., the pancreatic beta-cell K(ATP) channel, and suggest that @@ mitiglinide @@ may be a clinically useful anti-diabetic drug.",0
11716850,T25,T47,"These results indicate that, similar to the sulfonylureas, mitiglinide is highly specific to the Kir6.2/SUR1 complex, i.e., the pancreatic beta-cell $$ K(ATP) channel $$, and suggest that @@ mitiglinide @@ may be a clinically useful anti-diabetic drug.",5
23487168,T1,T14,"Although generally highly specific for $$ angiotensin II type 1 receptors $$, some ARBs, particularly @@ telmisartan @@, are partial agonists at peroxisome proliferator-activated receptor-γ.",6
23487168,T1,T15,"Although generally highly specific for angiotensin II type 1 receptors, some ARBs, particularly @@ telmisartan @@, are partial agonists at $$ peroxisome proliferator-activated receptor-γ $$.",5
23019138,T17,T29,"Direct-acting $$ CB1 $$ agonists, including @@ Δ(9)-tetrahydrocannabinol @@, WIN 55,212 [R-(1)-[2,3-dihydro-5-methyl-3-[(morpholinyl)methyl]pyrrolo[1,2,3-de]-1,4-benzoxazinyl]-(1-naphthalenyl)methanone mesylate], AM2389 [9β-hydroxy-3-(1-hexyl-cyclobut-1-yl)-hexahydrocannabinol], and AM4054 [9β-(hydroxymethyl)-3-(1-adamantyl)-hexahydrocannabinol], produced dose-dependent increases in diuresis and decreases in colonic temperature, with slightly lower ED(50) values for diuresis than for hypothermia.",5
23019138,T18,T29,"Direct-acting $$ CB1 $$ agonists, including Δ(9)-tetrahydrocannabinol, @@ WIN 55,212 @@ [R-(1)-[2,3-dihydro-5-methyl-3-[(morpholinyl)methyl]pyrrolo[1,2,3-de]-1,4-benzoxazinyl]-(1-naphthalenyl)methanone mesylate], AM2389 [9β-hydroxy-3-(1-hexyl-cyclobut-1-yl)-hexahydrocannabinol], and AM4054 [9β-(hydroxymethyl)-3-(1-adamantyl)-hexahydrocannabinol], produced dose-dependent increases in diuresis and decreases in colonic temperature, with slightly lower ED(50) values for diuresis than for hypothermia.",5
23019138,T19,T29,"Direct-acting $$ CB1 $$ agonists, including Δ(9)-tetrahydrocannabinol, WIN 55,212 [@@ R-(1)-[2,3-dihydro-5-methyl-3-[(morpholinyl)methyl]pyrrolo[1,2,3-de]-1,4-benzoxazinyl]-(1-naphthalenyl)methanone mesylate @@], AM2389 [9β-hydroxy-3-(1-hexyl-cyclobut-1-yl)-hexahydrocannabinol], and AM4054 [9β-(hydroxymethyl)-3-(1-adamantyl)-hexahydrocannabinol], produced dose-dependent increases in diuresis and decreases in colonic temperature, with slightly lower ED(50) values for diuresis than for hypothermia.",5
23019138,T20,T29,"Direct-acting $$ CB1 $$ agonists, including Δ(9)-tetrahydrocannabinol, WIN 55,212 [R-(1)-[2,3-dihydro-5-methyl-3-[(morpholinyl)methyl]pyrrolo[1,2,3-de]-1,4-benzoxazinyl]-(1-naphthalenyl)methanone mesylate], @@ AM2389 @@ [9β-hydroxy-3-(1-hexyl-cyclobut-1-yl)-hexahydrocannabinol], and AM4054 [9β-(hydroxymethyl)-3-(1-adamantyl)-hexahydrocannabinol], produced dose-dependent increases in diuresis and decreases in colonic temperature, with slightly lower ED(50) values for diuresis than for hypothermia.",5
23019138,T21,T29,"Direct-acting $$ CB1 $$ agonists, including Δ(9)-tetrahydrocannabinol, WIN 55,212 [R-(1)-[2,3-dihydro-5-methyl-3-[(morpholinyl)methyl]pyrrolo[1,2,3-de]-1,4-benzoxazinyl]-(1-naphthalenyl)methanone mesylate], AM2389 [@@ 9β-hydroxy-3-(1-hexyl-cyclobut-1-yl)-hexahydrocannabinol @@], and AM4054 [9β-(hydroxymethyl)-3-(1-adamantyl)-hexahydrocannabinol], produced dose-dependent increases in diuresis and decreases in colonic temperature, with slightly lower ED(50) values for diuresis than for hypothermia.",5
23019138,T22,T29,"Direct-acting $$ CB1 $$ agonists, including Δ(9)-tetrahydrocannabinol, WIN 55,212 [R-(1)-[2,3-dihydro-5-methyl-3-[(morpholinyl)methyl]pyrrolo[1,2,3-de]-1,4-benzoxazinyl]-(1-naphthalenyl)methanone mesylate], AM2389 [9β-hydroxy-3-(1-hexyl-cyclobut-1-yl)-hexahydrocannabinol], and @@ AM4054 @@ [9β-(hydroxymethyl)-3-(1-adamantyl)-hexahydrocannabinol], produced dose-dependent increases in diuresis and decreases in colonic temperature, with slightly lower ED(50) values for diuresis than for hypothermia.",5
23019138,T23,T29,"Direct-acting $$ CB1 $$ agonists, including Δ(9)-tetrahydrocannabinol, WIN 55,212 [R-(1)-[2,3-dihydro-5-methyl-3-[(morpholinyl)methyl]pyrrolo[1,2,3-de]-1,4-benzoxazinyl]-(1-naphthalenyl)methanone mesylate], AM2389 [9β-hydroxy-3-(1-hexyl-cyclobut-1-yl)-hexahydrocannabinol], and AM4054 [@@ 9β-(hydroxymethyl)-3-(1-adamantyl)-hexahydrocannabinol @@], produced dose-dependent increases in diuresis and decreases in colonic temperature, with slightly lower ED(50) values for diuresis than for hypothermia.",5
23019138,T4,T24,"@@ Methanandamide @@ (10.0 mg/kg) had lesser effect than other CB agonists, and the $$ CB2 $$ agonist AM1241 [1-(methylpiperidin-2-ylmethyl)-3-(2-iodo-5-nitrobenzoyl)indole], the anandamide transport inhibitor AM404, and the CB antagonist rimonabant did not have diuretic effects.",0
23019138,T5,T24,"Methanandamide (10.0 mg/kg) had lesser effect than other CB agonists, and the $$ CB2 $$ agonist @@ AM1241 @@ [1-(methylpiperidin-2-ylmethyl)-3-(2-iodo-5-nitrobenzoyl)indole], the anandamide transport inhibitor AM404, and the CB antagonist rimonabant did not have diuretic effects.",5
23019138,T6,T24,"Methanandamide (10.0 mg/kg) had lesser effect than other CB agonists, and the $$ CB2 $$ agonist AM1241 [@@ 1-(methylpiperidin-2-ylmethyl)-3-(2-iodo-5-nitrobenzoyl)indole @@], the anandamide transport inhibitor AM404, and the CB antagonist rimonabant did not have diuretic effects.",5
